price,name,yearOfRegistration,monthOfRegistration,gearbox,powerPS,model,kilometer,fuelType,brand,vehicleType
6000,Insignia_2.0_CDTI_4x4_OPC_Line_Start_Stop_Navi_Xenon,2011,10,automatik,160,insignia,40000,diesel,opel,limousine
2190,Volkswagen_Polo_1.4_Comfortline__1.Hand,2003,7,manuell,75,polo,150000,benzin,volkswagen,kleinwagen
26800,Audi_Q5_2.0_TDI_quattro,2014,1,manuell,150,q5,70000,diesel,audi,limousine
3800,****Top_Angebot_***_Peugeot_206+,2009,4,manuell,60,2_reihe,80000,benzin,peugeot,limousine
3900,Kia_Sorento_2.5_CRDi_Aut._EX,2004,7,automatik,140,sorento,150000,diesel,kia,suv
8950,Mercedes_Benz_320_cdi_Avantgarde_Vollausstattung,2008,4,automatik,224,andere,150000,diesel,mercedes_benz,kombi
14900,Golf_PLUS_TDI_Match_mit_Standheizung_Sitzheizung_Einparkw._uvm...,2012,9,manuell,105,golf,20000,diesel,volkswagen,andere
850,Mitsubishi_Lancer_1300,1996,7,manuell,75,lancer,125000,benzin,mitsubishi,limousine
3500,Audi_A4_2.0,2006,0,,140,a4,5000,,audi,
2400,Touran_2.0_TDI_Highline,2004,12,,0,touran,150000,diesel,volkswagen,limousine
4999,Volkswagen_Passat_Variant_1.8_5V_Turbo_MTM,1998,3,manuell,150,passat,150000,benzin,volkswagen,kombi
0,Tausche_Audi_80_B4_avant_mit_Tuev_gegen_Audi_Cabrio!,2017,1,manuell,0,,150000,benzin,audi,
500,TOP_Golf_3_dunkel_Blau_TOP_letzter_Preis_500,1996,4,manuell,75,golf,150000,benzin,volkswagen,kleinwagen
5600,Audi_A3_8P_S_Line_Sportpaket_Plus_Leder_Sitzheizung_uvm.,2005,4,manuell,116,a3,150000,benzin,audi,kleinwagen
7800,MINI_ONE,2008,1,manuell,95,one,90000,benzin,mini,kleinwagen
3000,2010_ForTwo_cdi_coupe,2010,12,automatik,54,fortwo,60000,diesel,smart,coupe
250,TÜV_Juli.2016_____5_Tuere_1_4_l___,1997,6,manuell,60,corsa,150000,benzin,opel,kleinwagen
5950,Volkswagen_Golf_1.6_United,2008,3,manuell,102,golf,150000,benzin,volkswagen,limousine
1100,Ford_Fiesta,1999,2,manuell,75,fiesta,125000,benzin,ford,kleinwagen
4800,Audi_a3_8p,2005,0,manuell,0,a3,150000,diesel,audi,
1900,Mercedes_Benz_C_180,1996,3,manuell,122,c_klasse,150000,benzin,mercedes_benz,limousine
4950,VW_Fox_1_2_Style__Clima,2010,5,manuell,54,fox,90000,benzin,volkswagen,kleinwagen
4950,BMW_118d_DPF,2006,9,manuell,122,1er,150000,diesel,bmw,limousine
250,Fiat_bravo,1997,1,manuell,80,bravo,150000,benzin,fiat,kleinwagen
550,BMW_316i_mit_TÜV,2016,0,manuell,0,3er,150000,benzin,bmw,
29500,Volkswagen_Volkswagen_T5_California_Comfortline_2_5_TDI,2005,4,manuell,131,transporter,150000,diesel,volkswagen,bus
8250,Audi_A6_Avant_3.0_TDI_DPF_quattro_tiptronic_S_Line,2006,12,automatik,232,a6,150000,diesel,audi,kombi
1,Suche_kleinbus,1995,0,,0,transporter,5000,,volkswagen,
300,Kleiner_Flitzer,1998,0,manuell,45,polo,150000,benzin,volkswagen,kleinwagen
13800,Mercedes_Benz_E_200_Kompressor_Automatik__EZ_2008_Nur_34000_KM_!!,2008,3,automatik,183,e_klasse,40000,benzin,mercedes_benz,limousine
600,Astra_1j_Tuev_automatik,2017,6,automatik,75,astra,150000,benzin,opel,
1500,Opel_Corsa_C_1.7L_Motor,2003,3,,75,corsa,150000,diesel,opel,limousine
0,Schlachtfest_Golf_3_GT_gti_Edition,1995,7,manuell,101,golf,150000,benzin,volkswagen,limousine
3100,Vw_lupo_1.4_16v_101ps,2000,0,manuell,101,lupo,150000,benzin,volkswagen,
7800,BMW_320d_DPF_Touring_TÜV_NEU,2005,12,manuell,163,3er,150000,diesel,bmw,kombi
6500,MINI_Mini_Cooper_Park_Lane,2006,12,manuell,116,cooper,125000,benzin,mini,kleinwagen
8399,VW_Golf_1.4_TSI_GT_Sport_in_weiss___STANDHEIZUNG__TEMPOMAT,2008,4,manuell,122,golf,80000,benzin,volkswagen,kleinwagen
21900,BMW_320d_xDrive_DPF_Touring,2011,12,manuell,184,3er,70000,diesel,bmw,kombi
450,Verkaufe_Opel_Astra_1.6_gruen,1999,3,,75,astra,150000,,opel,limousine
400,Passat_35i,1995,7,manuell,90,passat,150000,benzin,volkswagen,kombi
1200,Polo.6n2__1_4,2000,8,,0,polo,150000,benzin,volkswagen,kleinwagen
600,Mercedes_C_klasse_W202,2016,0,manuell,0,c_klasse,150000,,mercedes_benz,
1200,Opel_vectra_B,1999,2,manuell,101,vectra,150000,benzin,opel,limousine
650,Golf_3_TDI_GT_Tuev_07/16,2016,0,manuell,90,golf,150000,diesel,volkswagen,
1600,Peugeot_307_Break_Automatik_Kombi,2002,6,automatik,109,3_reihe,150000,benzin,peugeot,kombi
18990,Opel_Astra_OPC_Start/Stop,2013,1,manuell,280,astra,30000,benzin,opel,limousine
0,Verkaufe_opel_astra_F_oder_Tausche,1994,0,,0,astra,60000,benzin,opel,limousine
3999,Audi_A3_1.8_T_Ambiente,2002,4,manuell,150,a3,150000,benzin,audi,limousine
1650,Auto_angebot,1998,12,manuell,150,3er,150000,benzin,bmw,limousine
2200,Opel_Corsa_1.0_12V,2001,7,manuell,58,corsa,150000,benzin,opel,kleinwagen
1950,Opel_Astra_1.6_Comfort_TÜV_Neu_/_Top_Zustand,2000,6,manuell,84,astra,150000,benzin,opel,limousine
950,Audi_A6_2.5_TDI,2016,6,manuell,110,,150000,,audi,
1599,Nissan_Almera_1.5_Comfort,2000,9,manuell,90,almera,125000,benzin,nissan,limousine
10800,Mercedes_Benz_CLK_Cabrio_200_Kompressor,2005,7,manuell,163,clk,100000,benzin,mercedes_benz,cabrio
31900,BMW_120d_Aut._M_Sportpaket__/3_Tuerer/_Facelift,2015,4,automatik,190,1er,20000,diesel,bmw,limousine
2999,VW_Phaeton_V10,2005,0,,0,phaeton,150000,,volkswagen,
300,Peugeot_106_Bastlerfahrzeug_abzugeben,1998,6,manuell,45,1_reihe,150000,benzin,peugeot,kleinwagen
3099,Fiat_Punto_1.4_16V_Dynamic,2005,3,manuell,95,punto,125000,benzin,fiat,kleinwagen
0,Nissan_300zx_z31turbo,1987,0,manuell,208,andere,150000,,nissan,coupe
54500,Porsche_911_Carrera_G50_Getriebe_1.Hand_Cassis_met.,1987,7,manuell,218,911,150000,benzin,porsche,cabrio
699,Verkaufe_Ford_Fiesta,1999,6,manuell,60,fiesta,125000,benzin,ford,kleinwagen
18600,BMW_118d_M_Performance_Ausstattung_sehr_gepflegt.,2012,3,manuell,143,1er,70000,diesel,bmw,kleinwagen
250,AUDI_80__Bj_1989,1989,1,,0,80,150000,benzin,audi,limousine
699,Fiat_Seicento_1.1,2001,7,manuell,54,seicento,90000,benzin,fiat,kleinwagen
0,Tausche_Audi_80_Avant_2.6E_gegen_Allrad,1995,0,manuell,150,,150000,,audi,kombi
54900,BMW_e30_M3,1988,4,manuell,200,m_reihe,150000,benzin,bmw,coupe
6899,Kia_Carens_2.0_CVVT,2008,4,manuell,140,,90000,,kia,bus
12800,Audi_A5_V6_3.0TDI_Quattro_B8__Bj.2008,2009,9,manuell,239,a5,150000,diesel,audi,coupe
2750,Volkswagen_Polo_1.4_Tour_Edition,2007,10,manuell,80,polo,125000,benzin,volkswagen,kleinwagen
4650,VW_New_Beetle_Sport_Edition_V5_170_PS_/_Check_Heft_gepflegt/_GTI,2002,12,manuell,170,beetle,150000,benzin,volkswagen,coupe
5500,Volkswagen_Golf_V_1.9_TDI_United,2008,3,manuell,105,golf,150000,diesel,volkswagen,limousine
2500,Ford_Ford_Fiesta_1.25__70PS____Sigma__Colorado_Rot,2003,3,manuell,69,fiesta,125000,benzin,ford,kleinwagen
27500,BMW_x6_rot_MwSt_ist_Ausweisbar,2009,9,automatik,235,x_reihe,150000,diesel,bmw,suv
14590,VW_Touran_DSG__wenig_Kilometer!,2011,3,automatik,150,touran,60000,benzin,volkswagen,bus
11999,BMW_330_Ci_Aut._M_Paket_Navi,2005,8,automatik,231,3er,125000,benzin,bmw,cabrio
10250,Audi_TT_8j,2006,12,manuell,200,tt,150000,benzin,audi,coupe
1100,Opel_Corsa,1998,1,manuell,0,corsa,125000,benzin,opel,kleinwagen
399,PEUGEOT_106_TÜV_7/16_TOLLE_AUSSTATTUNG,1998,7,manuell,55,1_reihe,150000,benzin,peugeot,kleinwagen
17990,Volkswagen_TOURAN_2.0_TDI_DSG_HIGHLINE__Standheizung__AHK_7,2011,1,automatik,170,touran,50000,diesel,volkswagen,bus
5000,Volkswagen_T2_Lord_von_Hannover,1979,10,manuell,69,transporter,150000,benzin,volkswagen,bus
16800,Mercedes_Benz_S_420_CDI_DPF_7G_TRONIC,2007,3,automatik,320,s_klasse,150000,diesel,mercedes_benz,limousine
5990,VW_Passat_2.0_TDI_Volkswagen_Kombi,2007,5,manuell,140,passat,150000,diesel,volkswagen,kombi
5500,Mercedes_Benz_E_280_T_CDI_Avantgarde_DPF,2004,9,automatik,177,e_klasse,150000,diesel,mercedes_benz,kombi
300,Audi_100_Typ_44_Schlachtfahrzeug,1986,6,manuell,90,100,100000,benzin,audi,limousine
1000,Vw_Golf_perfekt_zustang,1998,7,manuell,110,golf,150000,benzin,volkswagen,coupe
26500,BMW_328_Gran_Turismo,2013,10,automatik,231,3er,80000,benzin,bmw,limousine
1099,Bmw_525_Tds_Zu_verkaufen_Oder_Tausch_gegen_....,1998,6,manuell,140,5er,150000,diesel,bmw,limousine
120,Kein_TÜV_fuer_ersatz,2000,0,,0,golf,150000,,volkswagen,
350,Renault_Clio_Automatik_Bastlerauto,1999,7,automatik,90,clio,90000,benzin,renault,kleinwagen
500,Mitsubishi_Space_Star_1300,2000,2,manuell,83,andere,150000,benzin,mitsubishi,bus
5500,Mercedes_Sprinter_213CDI_9_Shizer_partikelfilt,2005,9,manuell,129,sprinter,150000,diesel,mercedes_benz,andere
1300,Opel_Vectra,1997,9,manuell,140,vectra,150000,benzin,opel,limousine
7900,BMW_320d_DPF_Touring,2005,12,manuell,163,3er,150000,diesel,bmw,kombi
3950,BMW_520i_Xenon_Klima_Facelift,2001,7,manuell,170,5er,150000,benzin,bmw,limousine
10999,Volkswagen_Scirocco_1.4_TSI_Team,2010,4,manuell,122,scirocco,80000,benzin,volkswagen,coupe
1800,Alfa_Romeo_147,2005,9,manuell,105,147,150000,benzin,alfa_romeo,
400,Opel_astra_mit_tuev,2017,0,manuell,75,astra,150000,,opel,
8990,MG_MGF_75_Limited_Edition_1.Hand_original_KM,1999,7,manuell,120,,40000,benzin,sonstige_autos,cabrio
2099,Ford_Mondeo_Tournier_Ambiente_TÜV_11/16,2001,8,manuell,125,mondeo,150000,benzin,ford,kombi
1800,Mercedes_Benz_C_220_T_CDI_Avantgarde,2001,12,manuell,143,c_klasse,150000,diesel,mercedes_benz,kombi
3300,BMW_116i,2005,6,manuell,116,1er,150000,benzin,bmw,limousine
2499,Opel_astra_h_mit_gas_anlege.fest_Preis,2005,7,manuell,125,,150000,benzin,opel,kombi
22500,Audi_A7_3.0_TDI_quattro_S_tronic,2010,11,automatik,245,andere,150000,diesel,audi,coupe
12200,Opel_Zafira_1.7_CDTI_ecoFLEX,2011,12,manuell,125,zafira,40000,diesel,opel,bus
2400,Astra_G_Cabrio,2001,5,manuell,101,,150000,benzin,opel,cabrio
1200,Peugeot_807,2003,7,manuell,128,andere,150000,diesel,peugeot,bus
7990,MINI_Mini_One_Cabrio,2006,5,manuell,90,one,80000,benzin,mini,cabrio
2650,BMW_320d_M_Packet,2000,8,manuell,163,3er,150000,diesel,bmw,limousine
850,Hyundai_Accent_1.3i_Tuev_Neu_/_Viele_verschleissteile_neu,2002,3,manuell,75,andere,150000,benzin,hyundai,limousine
6500,VW_Passat_Variant__2_L__140_PS__TDI__Automatik_DSG__viele_EXTRAS,2007,6,automatik,140,passat,150000,diesel,volkswagen,kombi
5000,Opel_Corsa_1.4_16V_Innovation,2008,5,manuell,90,corsa,125000,benzin,opel,kleinwagen
13500,Bmw_1.20_diesel_automatik_Finanzierung_uebernehmen,2018,11,,0,,125000,diesel,bmw,
3999,Peugeot_307_2.0L_Automatik_80.000km_Tuev/AU_Neu_.2.Hand,2004,7,automatik,0,andere,80000,benzin,peugeot,kombi
15900,Mercedes_Benz_C_220_T_CDI_DPF_Automatik_BlueEFFICIENCY_Ele...,2010,10,automatik,170,c_klasse,60000,diesel,mercedes_benz,kombi
3990,Ford_Taunus_1_3_GL,1978,0,manuell,55,andere,150000,benzin,ford,limousine
1700,Audi_A6_2.5_tdi,2005,0,,0,a6,150000,,audi,
1650,Mercedes_a_140_avantgarde,1998,5,manuell,82,a_klasse,150000,benzin,mercedes_benz,bus
10500,Mercedes_Benz_B_KLASSE_200CDI_SPORT,2008,4,manuell,140,,125000,diesel,mercedes_benz,bus
1300,Audi_A4_1.6,1998,3,manuell,101,a4,150000,benzin,audi,limousine
3000,Verkaufe_Porsche_924_mit_H_Kennzeichen,1980,6,manuell,125,andere,100000,benzin,porsche,coupe
6300,Suzuki_Jimny_Santana_Cabrio,2004,8,manuell,80,jimny,60000,benzin,suzuki,suv
1000,Peugeot_206_60_Special,1999,5,manuell,60,2_reihe,125000,benzin,peugeot,kleinwagen
12950,Ford_Mondeo_Turnier_2.0_Viva,2010,9,manuell,145,mondeo,30000,benzin,ford,kombi
12399,Audi_A5_2.7_TDI_DPF_multitronic,2008,1,automatik,190,a5,150000,diesel,audi,coupe
14850,M3_Cabrio_Schalter,2004,8,manuell,343,m_reihe,150000,benzin,bmw,cabrio
3750,Audi_a6_tdi_mit_gruene_Plakette,2017,11,automatik,163,a6,150000,,audi,
250,Opel_Corsa_B,2016,5,manuell,0,corsa,150000,,opel,
9500,SL_280_R_129,1993,0,automatik,193,sl,150000,benzin,mercedes_benz,cabrio
500,Bmw_316_coupe,1997,0,,0,3er,150000,benzin,bmw,coupe
5200,Volkswagen_Touran_2.0_TDI_Highline,2007,1,manuell,140,touran,150000,diesel,volkswagen,bus
4899,Hyundai_i30cw_1.6,2010,4,manuell,90,i_reihe,150000,diesel,hyundai,kombi
1400,Volkswagen_Golf_Automatik,1991,4,automatik,72,golf,90000,benzin,volkswagen,limousine
3000,Passat_Variant_2.0TDI_DPF_Highline,2005,9,,0,passat,150000,diesel,volkswagen,limousine
200,Ford_Fiesta_1_3_an_Bastler,1998,8,manuell,50,fiesta,90000,benzin,ford,kleinwagen
19000,Mercedes_S_320_CDI_DPF_7G_TRONICKlimaautomatikVollleder_in_Grau,2007,7,automatik,235,s_klasse,150000,diesel,mercedes_benz,limousine
5700,Toyota_MR_2_Roadster,2001,10,manuell,140,andere,150000,benzin,toyota,cabrio
3990,Cadillac_Deville_DTS_4.6_Night_Vision_Infrarot_System__LED_,2001,7,automatik,305,,150000,benzin,sonstige_autos,limousine
5180,Volkswagen_Multivan_T4_2.5_TDI_Automatik,1998,12,automatik,102,transporter,150000,diesel,volkswagen,bus
14999,Mercedes_Benz_C_200_T_Kompressor_Automatik_Avantgarde_AMG,2008,2,automatik,184,c_klasse,125000,benzin,mercedes_benz,kombi
2250,Porsche_550_Replica,1953,1,,0,andere,5000,,porsche,cabrio
7950,BMW_320i_*Top_Zustand*___*NAVI*__*PDC*__*SCHECKHEFT*,2007,10,manuell,170,3er,150000,benzin,bmw,limousine
3499,Jaguar_X_Type_Estate_2.0_Diesel_Sport,2004,7,manuell,131,x_type,150000,diesel,jaguar,kombi
1499,Mercedes_Benz_A160_Avantgarde_mit_LPG,2000,8,manuell,102,a_klasse,150000,lpg,mercedes_benz,limousine
28500,BMW_316d_Touring_Sport_Line,2014,10,manuell,116,3er,20000,diesel,bmw,kombi
4250,Opel_Astra_GTC_1.6,2005,3,manuell,105,astra,150000,benzin,opel,limousine
3100,Sharan_1.9_TDI_Trendline_NAVI_XENON,2004,10,manuell,0,sharan,150000,diesel,volkswagen,bus
14980,Audi_A6_Avant_4.2_FSI_Quattro_Tiptronic_4F_C6_Voll*Leder_Bose_S6,2006,12,automatik,350,a6,150000,benzin,audi,kombi
1400,Golf_3_1_8_Maschine,1992,0,manuell,0,golf,150000,,volkswagen,kleinwagen
2500,Mazda_Mx5_1.6_NB_Stoffverdeck__Leder__Tuev_neu,1998,0,manuell,110,mx_reihe,150000,benzin,mazda,cabrio
950,Volkswagen_Golf_1.6_Avenue,1995,3,manuell,75,golf,125000,benzin,volkswagen,limousine
1800,Volkswagen_Polo_6N_XXL_1.4,1998,2,manuell,60,polo,125000,benzin,volkswagen,kleinwagen
2499,VW_Polo_1.2_12V_9n_64_PS,2002,3,manuell,64,polo,150000,benzin,volkswagen,kleinwagen
3399,Opel_Zafira_Elegante_sucht_ein_neues_Zuhause!!!,2003,1,manuell,125,zafira,150000,,opel,bus
799,Kia_Rio_1.5_LS,2004,8,manuell,97,rio,150000,benzin,kia,kombi
0,Opel_twintop,2005,9,manuell,125,,80000,benzin,opel,cabrio
5900,Volvo_240_GL_Classic__Erstbesitz__TÜV_neu__175.000_Tkm,1990,5,manuell,116,andere,150000,benzin,volvo,kombi
350,Opel_Vectra_2000_mit_Motorschaden_!!!!,2000,11,manuell,101,vectra,150000,benzin,opel,limousine
3800,Renault_Twingo_1.2_Authentique,2008,4,manuell,58,twingo,90000,benzin,renault,kleinwagen
1750,BMW_E36_320i_3er_6_Zylinder_Exclusiv_Edition__Leder__Klima,1996,10,manuell,150,3er,150000,benzin,bmw,limousine
3200,BMW_E30_325i,1988,7,manuell,170,3er,150000,benzin,bmw,limousine
850,Mercedes_Benz_C_200_CDI_Classic,1999,5,manuell,102,c_klasse,150000,diesel,mercedes_benz,limousine
777,Opel_Astra_g_Coupé_2_2,2001,6,manuell,147,astra,150000,benzin,opel,coupe
3899,Renault_Grand_Espace_2.0_Aut.,2005,7,automatik,170,andere,150000,benzin,renault,bus
4600,Kia_Sportage_2.0_CRDi_EX,2005,2,automatik,113,sportage,150000,diesel,kia,suv
850,BMW_E36_316i_wenig_Kilometer,1996,2,manuell,102,3er,150000,benzin,bmw,limousine
1499,Opel_Corsa_1.0_12V_Cosmo_oder_tauschen_gleichwertiges,2004,3,manuell,60,corsa,150000,benzin,opel,kleinwagen
11250,VW_Golf_6_VI_Variant_Exclusive_2.0_TDI,2018,12,manuell,140,golf,150000,,volkswagen,
0,Polo_1_0.Ltr.__149tkm._HU_09/16._4_Tuer._Auch_Tauschen.,2001,5,manuell,50,polo,150000,,volkswagen,kleinwagen
7700,Volkswagen_Golf_5_Variant_Comfortline_2_0_TDI_DSG_Schalltwippen,2008,12,automatik,140,golf,125000,diesel,volkswagen,kombi
10500,Audi_A4_Avant_2.0_TDI_DPF_Ambition,2008,8,manuell,143,a4,150000,diesel,audi,kombi
1500,Renault_Clio_1.5_dCi,2002,3,manuell,86,clio,150000,diesel,renault,kleinwagen
21690,Mercedes_Benz_C_220_T_CDI_DPF_7G_TRON_Avantgarde_Standhzg_Xen,2011,12,automatik,170,c_klasse,70000,diesel,mercedes_benz,kombi
4300,Volkswagen_T5_Transporter,2005,11,manuell,86,transporter,150000,diesel,volkswagen,bus
1100,Ford_Fiesta_Bj_2001,2001,7,manuell,60,fiesta,125000,benzin,ford,kleinwagen
27999,Seat_Leon_2.0_TSI_Start&Stop_DSG_Cupra_280,2015,8,automatik,280,leon,10000,benzin,seat,limousine
5790,Renault_Twingo_1.2_LEV_16V_75_iTwingo_ECO2,2014,9,manuell,75,twingo,20000,benzin,renault,kleinwagen
300,Twingo_zv_faltdach_Export_kein_TÜV,1998,0,manuell,58,twingo,150000,benzin,renault,kleinwagen
39865,"Audi_Q5_3.0_TDI_quattro_S_tronic_Sline_LM_20""_NAVI",2013,1,automatik,245,q5,90000,diesel,audi,suv
7999,GMC_Vandura,1992,5,automatik,209,,150000,lpg,sonstige_autos,bus
3399,Mercedes_Benz_E_320_CDI_Avantgarde,2001,12,automatik,197,e_klasse,150000,diesel,mercedes_benz,limousine
1750,MAZDA_323_SPORTY_SEHR_GEPFLEGT........_2_JAHRE_TÜV__1_6_LT,2001,10,manuell,98,3_reihe,150000,benzin,mazda,limousine
7880,Audi_A3_2.0_TDI_DPF_140_PS_Klima_Navi_Tuev_neu_1._Hand,2008,3,manuell,140,a3,150000,diesel,audi,coupe
15500,BMW_320d_Coupe,2009,3,manuell,177,3er,150000,diesel,bmw,coupe
11900,Toyota_Land_Cruiser_HZJ_80_L,1994,3,manuell,131,andere,150000,diesel,toyota,suv
2000,Citroën_C4_Coupe_1.6_16V,2005,3,manuell,109,c4,125000,benzin,citroen,coupe
800,Ford_Fiesta,2001,2,manuell,60,fiesta,150000,benzin,ford,kleinwagen
5600,Opel_Manta,1981,9,manuell,110,andere,90000,benzin,opel,coupe
3000,Vectra_Gts_2.2_mit_NAVI__DVD__PDC_UVM..,2003,2,manuell,147,vectra,150000,benzin,opel,limousine
7700,Audi_A3_1.9_TDI_Sportback_DPF_Ambiente,2006,11,manuell,105,a3,150000,diesel,audi,kombi
5900,Opel_Corsa_D,2009,9,manuell,80,corsa,50000,benzin,opel,kleinwagen
9950,VW_Tiguan_2.0,2008,8,manuell,140,tiguan,150000,diesel,volkswagen,suv
4300,Opel_Signum_3.2_V6__Xenon_Klima__8_Fach_Bereift,2005,3,manuell,211,signum,150000,benzin,opel,kombi
1699,Volkswagen_Polo_1.9_TDI,2003,11,manuell,101,polo,150000,diesel,volkswagen,kleinwagen
0,Polo_1_audi_50__g40__gt__16v__turbo__vr6__g60,1980,0,,0,polo,5000,,volkswagen,
85,BMW_Isetta_Oldtimer_Tachometer,1961,0,,0,andere,60000,benzin,bmw,kleinwagen
5990,Honda_Civic_2.2i_CTDi_DPF_Type_S,2007,6,manuell,140,civic,150000,diesel,honda,limousine
150,Ford_Escort_1.8_Diesel_klima.,2000,5,manuell,90,escort,150000,,ford,
1700,Ford_Mondeo_2.0_Turnier_TDCi,2002,7,manuell,131,mondeo,150000,diesel,ford,kombi
185,Seat_Ibiza_6k,1997,7,manuell,60,ibiza,150000,benzin,seat,kleinwagen
18500,Opel_Insignia,2012,9,automatik,160,insignia,60000,diesel,opel,limousine
0,Audi_A4_sline_2.5__TÜV_2018,2004,8,automatik,0,a4,150000,diesel,audi,kombi
999,Stilo_1.4l_16V_6Speed_guenstig_abzugeben,2005,9,manuell,95,stilo,150000,benzin,fiat,limousine
3000,VW_T4_Bus_Caravelle_2.4l,1992,0,manuell,74,transporter,150000,diesel,volkswagen,bus
500,Peugeot_Partner*Kastenwagen*Peugeot*Transporter*Van*Kleinbus*,2000,12,manuell,0,andere,150000,benzin,peugeot,bus
200,Polo_6N_Diesel_1_9_lieter_mit_e_Faltdach,1996,8,manuell,0,polo,5000,diesel,volkswagen,kleinwagen
2500,W_124__230_Te_Mit_Gasanlage_Automatik_Sd_Ahk_Mit_Tuev_Au_neu_2500_,1990,12,automatik,97,e_klasse,150000,benzin,mercedes_benz,kombi
5900,Audi_A6_Avant_!Schalter!_Leder/Alcantara_navi_xenon_SHZ_Tempomat,2004,2,manuell,163,a6,150000,diesel,audi,kombi
1850,Ford_Focus,1999,0,manuell,0,focus,150000,benzin,ford,kombi
2390,Peugeot_206_Bj.2006_2.Hand_139Tkm_Klima_5Tueren_Scheckheft_Top!,2006,2,manuell,75,2_reihe,150000,benzin,peugeot,kleinwagen
2500,BMW_530d_touring,2003,10,automatik,193,5er,150000,diesel,bmw,kombi
2700,Smart_2006_55000km,2017,4,automatik,0,fortwo,60000,benzin,smart,
3980,Smart_smart_&_passion_Leder_Klima_Automatik_Sonnendach,2002,8,automatik,54,fortwo,30000,benzin,smart,kleinwagen
900,Renault_Twingo_1.2_Authentique__Faltdach__TÜV_2.2018,2002,10,manuell,58,twingo,150000,benzin,renault,kleinwagen
1299,Mercedes_Benz_213_CDI_Sprinter_Motorschaden,2002,5,manuell,129,sprinter,150000,diesel,mercedes_benz,kombi
9499,Volkswagen_up!_cheer_up!,2013,5,manuell,75,up,40000,benzin,volkswagen,kleinwagen
1100,Ford_Ka,1998,12,manuell,60,ka,150000,benzin,ford,kleinwagen
850,Mercedes_Benz_W201_190E_1_8_1_Hand_124tkm_erst_gelaufen,1991,9,manuell,0,andere,125000,benzin,mercedes_benz,limousine
3500,Schwarzer_Slk_Tuev__NEU__R__170,1999,1,manuell,136,slk,150000,benzin,mercedes_benz,cabrio
300,Mitsubishi_Space_Runner_1_8,1991,12,manuell,122,andere,150000,benzin,mitsubishi,bus
1000,Renault_Clio_I_TÜV_11/17,1992,8,manuell,75,clio,125000,,renault,kleinwagen
3400,Mercedes_Benz_C_180_T_Kompressor_Classic,2002,9,manuell,143,c_klasse,150000,benzin,mercedes_benz,kombi
5890,BMW_320i,2002,6,manuell,170,3er,125000,benzin,bmw,limousine
6300,VW_Passat_B6,2009,5,automatik,140,passat,125000,diesel,volkswagen,limousine
2999,Opel_astra_Cabrio_1_8_16v_Tuev_11/17,2001,4,manuell,125,astra,150000,benzin,opel,cabrio
14900,MINI_Cooper_D_Cabrio__1.HD__Unfallfrei__MwSt.,2011,7,manuell,111,cooper,100000,diesel,mini,cabrio
200,Volkswagen_Polo_fuer_Bastler_mit_Tuev,1993,8,manuell,0,,150000,benzin,volkswagen,kleinwagen
600,Alfa_Romeo_Alfa_147,2001,10,automatik,150,147,150000,benzin,alfa_romeo,kleinwagen
4400,OPEL_ASTRA_ZU_VERKAUFEN_!,2009,0,,0,astra,150000,,opel,
5700,Nissan_Navara,2002,12,manuell,133,navara,150000,diesel,nissan,suv
0,Verkaufe_VW_Bus._I,1994,5,manuell,68,transporter,150000,diesel,volkswagen,bus
1250,Volkswagen_Golf_1.6_Comfortline,1998,3,automatik,101,golf,150000,benzin,volkswagen,limousine
6999,Audi_A4_1.9_TDI_DPF,2007,5,manuell,116,a4,150000,diesel,audi,limousine
800,BMW_316i,1994,11,manuell,102,3er,150000,benzin,bmw,coupe
57500,Jaguar_F_Type_Coupe_Aut.,2014,4,automatik,340,andere,40000,benzin,jaguar,coupe
1299,Ford_Mondeo_2.5_V6_Ghia,2001,2,manuell,170,mondeo,150000,benzin,ford,limousine
1800,Corsa_c_zu_verkaufen,2001,4,manuell,65,corsa,150000,benzin,opel,kleinwagen
27900,Audi_A5_Coupé_3_0_TDI_Quattro_DSG,2010,7,automatik,239,a5,70000,diesel,audi,coupe
650,Fiat_Punto_188_*Resttuev*,2016,5,manuell,0,punto,150000,benzin,fiat,
300,Citroen_Saxo_zum_Ausschlachten_oder_Export_zu_verkaufen,2000,2,manuell,60,andere,90000,benzin,citroen,kleinwagen
4499,Volkswagen_Polo_1.9_TDI,2006,3,manuell,101,polo,150000,diesel,volkswagen,kleinwagen
3800,BMW_E46_320d_M_Optik/_Chip_Tuning_185PS,2003,3,manuell,185,3er,150000,diesel,bmw,limousine
699,Ford_Escort_2.Hand_sehr_zuverlaessig_super_Ausstattung,1995,7,manuell,75,escort,150000,benzin,ford,limousine
6300,VW_Passat_1_6_FSI_TÜV_neu_in_super_Zustand,2018,3,manuell,115,passat,125000,,volkswagen,
2800,Volkswagen_Polo_1.4_TDI__CHIPTUNING__vom_Werk_auf_90PS,2002,3,manuell,75,polo,150000,diesel,volkswagen,kleinwagen
7990,Audi_A4_Avant_2.0_TDI_multitronic,2006,8,automatik,140,a4,150000,diesel,audi,kombi
0,Passat_3BG,2004,6,,131,passat,150000,,volkswagen,kombi
14870,BMW_118d_5T_SHZ_NAV_PDC_MFL_LM_Speed_Limit_Info_SKH,2012,5,manuell,143,1er,100000,diesel,bmw,limousine
